Class	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm	Esr1 (Opal 480): Num Spots	Prg (Opal 520): Num Spots	Prlr (Opal 570): Num Spots	Oxt (Opal 620): Num Spots
Positive	7.5428	5.851	9.3353	2	3	3	0
Positive	7.6354	1.819	2.7055	13	16	0	1
Negative	7.6057	1.5709	6.7677	1	1	0	0
Positive	7.5852	6.5535	3.0879	21	10	0	7
Positive	7.6051	4.2001	3.5346	0	6	1	0
Positive	7.6176	0.7257	6.3365	1	4	0	0
Positive	7.6294	1.1588	4.3028	3	9	0	0
Positive	7.6083	4.6186	2.604	1	16	1	14
Positive	7.6075	1.1125	7.1186	4	11	0	0
Positive	7.5965	2.8635	6.308	9	5	0	0
Positive	7.6388	0.3116	4.1785	0	8	0	0
Positive	7.6125	4.5386	2.185	9	13	0	14
Positive	7.5911	3.2558	6.5015	9	16	3	0
Positive	7.5929	1.9225	7.9526	2	12	0	0
Positive	7.5925	2.7048	7.015	0	8	0	0
Positive	7.6031	2.8598	5.4819	0	6	0	0
Positive	7.6356	0.5189	4.3215	3	4	0	0
Positive	7.591	1.3038	8.9611	0	10	0	0
Positive	7.6093	4.4185	2.7304	4	12	0	0
Positive	7.6392	0.8627	3.4286	2	23	0	0
Positive	7.5853	3.9734	6.323	14	9	8	10
Positive	7.5896	1.6329	8.7346	0	9	0	0
Positive	7.5381	5.4708	10.3967	1	0	0	0
Positive	7.583	1.5629	9.6493	0	13	0	4
Positive	7.5911	4.8487	4.4868	1	5	0	0
Positive	7.6224	0.1963	6.397	1	4	0	0
Positive	7.6361	1.4976	3.0228	7	18	0	0
Positive	7.6264	3.8575	1.2768	3	3	0	0
Positive	7.5531	3.8592	10.5371	2	3	0	3
Positive	7.6096	4.8685	2.1299	4	10	0	0
Positive	7.6064	1.0949	7.281	2	5	0	0
Positive	7.5825	6.1258	3.9648	2	5	0	0
Positive	7.639	1.5078	2.646	10	24	0	19
Positive	7.608	0.6853	7.6037	0	4	0	0
Positive	7.6441	0.8486	2.8374	3	23	0	1
Positive	7.6293	2.0327	3.2171	1	11	0	4
Positive	7.5841	3.7489	6.7533	20	15	6	0
Positive	7.5749	1.8942	10.2526	1	0	0	0
Positive	7.6083	3.8822	3.5404	4	0	0	0
Positive	7.6134	1.8084	5.5084	3	28	0	0
Positive	7.6325	0.1159	5.226	6	1	0	0
Positive	7.573	2.0991	10.244	0	11	0	0
Positive	7.5572	4.0282	9.811	3	21	0	43
Positive	7.5635	4.9246	7.8814	10	14	14	4
Positive	7.6249	3.3344	2.1258	1	18	17	14
Positive	7.6031	0.9688	7.8649	0	2	0	1
Positive	7.6421	0.7675	3.1942	7	17	1	3
Positive	7.5751	5.41	5.8009	2	7	9	4
Positive	7.5854	1.318	9.6541	3	0	0	0
Positive	7.6069	3.5159	4.1728	8	3	0	0
Positive	7.5907	6.3857	2.6119	10	5	0	13
Positive	7.5934	6.1131	2.6124	7	14	0	7
Positive	7.564	7.0404	5.1543	18	16	9	0
Positive	7.6364	0.2847	4.5206	47	21	2	21
Positive	7.6314	0.3201	5.1077	8	13	0	2
Positive	7.6335	0.5553	4.5422	0	6	0	0
Positive	7.6125	1.3399	6.2099	1	4	0	1
Positive	7.6052	1.083	7.4526	5	17	0	0
Positive	7.5898	6.4541	2.6383	17	5	1	17
Positive	7.6317	3.2937	1.3254	14	19	0	2
Positive	7.6209	0.7468	5.8878	0	5	0	0
Positive	7.6369	1.4912	2.9377	1	12	0	0
Positive	7.6371	2.1831	2.0371	11	9	0	0
Positive	7.5296	6.2761	10.4628	7	19	1	12
Positive	7.5411	5.1821	10.381	7	4	0	12
Positive	7.6209	4.9909	0.55	5	0	0	0
Positive	7.5927	1.2226	8.8598	0	10	0	0
Positive	7.6099	1.2096	6.6964	3	4	0	0
Positive	7.6313	3.3375	1.3175	10	3	0	1
Positive	7.6002	6.3228	1.4825	1	7	0	5
Positive	7.5465	6.5197	8.0157	0	2	0	0
Positive	7.5808	6.3826	3.8566	22	17	0	10
Positive	7.6154	4.9862	1.2498	3	11	0	2
Positive	7.5643	6.7478	5.4864	4	5	0	0
Positive	7.5821	6.4645	3.588	15	7	0	6
Positive	7.6272	0.6334	5.2357	8	13	0	0
Positive	7.564	2.8465	10.4294	3	14	0	0
Positive	7.5953	4.8521	3.9611	1	4	0	0
Positive	7.531	6.639	9.8312	0	9	0	0
Positive	7.6319	2.8195	1.8894	25	27	0	12
Positive	7.5688	5.8449	6.0596	0	13	2	19
Positive	7.5919	3.8692	5.6232	11	10	1	1
Positive	7.5845	6.5884	3.1292	0	1	0	0
Positive	7.6331	2.1057	2.6403	19	0	1	0
Positive	7.6061	5.5198	1.7527	1	13	1	0
Positive	7.6135	0.4656	7.1811	12	11	1	1
Positive	7.6341	2.1353	2.4713	9	13	0	0
Positive	7.6099	5.6383	1.124	8	3	0	0
Positive	7.5956	6.1012	2.3517	8	16	0	28
Positive	7.6017	5.8323	1.9173	12	17	1	19
Negative	7.6472	1.0385	2.1975	1	3	0	3
Positive	7.5852	3.5583	6.8547	4	16	0	0
Positive	7.5592	6.3813	6.5958	0	2	0	0
Positive	7.5634	5.2857	7.4353	1	8	0	0
Positive	7.6343	0.3099	4.7497	10	9	0	2
Positive	7.5389	5.3452	10.4546	0	3	0	0
Positive	7.6048	0.7524	7.9168	1	8	0	1
Positive	7.6233	3.5854	2.0151	0	6	1	13
Positive	7.5574	4.4073	9.2991	2	2	1	6
Positive	7.5852	4.2226	6.0245	0	8	0	1
Positive	7.5762	2.2913	9.5876	4	11	0	0
Positive	7.5788	5.2627	5.5248	0	7	22	3
Positive	7.6232	1.1362	5.1052	2	10	0	0
Positive	7.5972	2.9083	6.1668	3	0	0	0
Positive	7.5737	2.7309	9.3606	15	25	6	1
Positive	7.5823	1.6587	9.6131	0	11	0	0
Positive	7.532	6.74	9.5689	6	7	0	2
Positive	7.5887	1.5314	8.9764	1	5	0	15
Positive	7.5964	6.2329	2.0856	7	12	0	1
Positive	7.5732	4.4301	7.2849	0	0	0	0
Positive	7.6001	2.1254	6.7817	1	10	0	0
Positive	7.5434	6.4982	8.4339	11	5	0	17
Positive	7.6067	1.7904	6.3754	3	18	2	3
Positive	7.5998	0.8788	8.3843	75	7	1	0
Positive	7.5887	5.1155	4.4613	8	10	0	1
Positive	7.6006	4.0681	4.2711	3	9	0	0
Positive	7.5445	5.6107	9.4157	6	1	0	0
Positive	7.6229	0.453	6.0098	3	0	0	0
Positive	7.5532	4.8361	9.2876	0	1	0	0
Positive	7.5998	4.6541	3.6321	13	17	0	3
Positive	7.6026	3.1742	5.1483	0	0	0	0
Positive	7.5729	4.5529	7.168	11	3	5	1
Positive	7.6238	4.0096	1.4209	16	14	0	0
Positive	7.5948	5.3956	3.3316	7	3	0	0
Positive	7.558	6.6735	6.3731	4	10	2	1
Positive	7.5561	3.5907	10.4959	3	10	0	5
Positive	7.6166	2.6279	4.0646	0	2	0	0
Positive	7.6023	5.1463	2.708	12	9	0	1
Positive	7.5832	6.2391	3.7342	0	8	4	0
Positive	7.6172	0.9441	6.1095	3	11	0	0
Positive	7.582	1.7318	9.5643	0	2	0	1
Positive	7.6096	1.7907	6.0071	0	0	24	0
Positive	7.6312	2.9967	1.7542	4	9	0	0
Positive	7.6423	0.8543	3.0516	9	6	0	0
Positive	7.6093	5.2781	1.6559	4	9	0	8
Positive	7.5669	6.6734	5.2542	3	5	7	1
Positive	7.6132	1.3538	6.0935	0	5	0	2
Positive	7.6341	0.1885	4.9274	8	4	0	1
Positive	7.565	6.6604	5.5027	2	5	2	1
Positive	7.5661	2.5755	10.5121	0	8	0	1
Positive	7.6404	1.3463	2.6713	16	33	0	2
Positive	7.5695	4.6263	7.5031	2	4	0	0
Positive	7.5717	6.6132	4.7229	0	6	0	0
Positive	7.5692	6.7633	4.849	2	5	1	0
Positive	7.5736	2.1171	10.1396	0	3	0	0
Positive	7.5504	4.324	10.291	3	1	0	0
Positive	7.599	1.0109	8.3212	0	9	0	0
Positive	7.5988	5.3663	2.8676	14	15	0	0
Positive	7.6071	2.291	5.6933	0	3	0	3
Positive	7.6021	3.9369	4.2532	2	5	0	0
Positive	7.6051	1.4664	6.9767	5	1	0	0
Positive	7.556	7.1104	6.0827	12	18	14	5
Positive	7.571	4.1167	7.9544	5	8	0	0
Positive	7.6256	3.7112	1.5628	2	3	0	1
Positive	7.618	4.1261	2.0091	8	17	22	12
Positive	7.5969	1.482	7.9908	1	23	0	0
Positive	7.625	2.3424	3.3655	10	0	0	0
Positive	7.6181	1.5014	5.2933	7	16	0	0
Positive	7.6403	1.5791	2.3907	2	12	0	16
Positive	7.5928	1.3271	8.714	2	16	0	0
Positive	7.5779	5.627	5.1737	38	3	0	0
Positive	7.6412	0.6446	3.4577	0	4	0	0
Positive	7.561	5.5989	7.3462	10	15	6	0
Positive	7.6352	2.2014	2.2496	6	13	0	0
Positive	7.5506	4.1473	10.4847	2	10	0	0
Positive	7.6006	6.2654	1.5028	8	6	0	0
Positive	7.5945	1.9037	7.7719	0	6	0	1
Positive	7.6095	3.3236	4.0887	4	7	1	0
Positive	7.5583	4.1951	9.4623	2	16	7	3
Positive	7.5928	6.4288	2.2823	3	18	0	6
Positive	7.594	1.1666	8.7659	1	19	0	0
Positive	7.5836	5.5195	4.594	12	6	6	0
Positive	7.6172	0.3804	6.8145	0	1	0	0
Positive	7.5776	2.5351	9.1113	1	11	0	0
Positive	7.5781	2.5323	9.0505	8	6	6	1
Positive	7.5992	1.357	7.8646	1	4	0	0
Negative	7.5801	4.5952	6.1989	2	1	0	0
Positive	7.642	2.1305	1.4814	9	13	0	0
Positive	7.6331	2.4907	2.1588	5	15	0	0
Positive	7.612	3.536	3.5013	0	4	0	0
Positive	7.6116	0.9617	6.791	1	4	0	0
Positive	7.6114	4.1946	2.7522	5	8	1	0
Positive	7.6144	1.6198	5.6182	0	4	0	0
Positive	7.559	6.1669	6.8823	7	22	5	0
Positive	7.5844	6.1116	3.7491	1	10	0	0
Positive	7.6089	2.5464	5.1356	2	6	1	0
Positive	7.5952	5.5934	3.0379	7	2	1	9
Positive	7.566	6.7228	5.3044	2	6	1	3
Positive	7.628	0.452	5.3659	0	8	1	1
Positive	7.5586	7.1045	5.7584	41	47	31	17
Positive	7.5994	2.7009	6.1498	4	3	0	0
Positive	7.6122	3.3116	3.764	7	11	0	0
Positive	7.6162	0.4209	6.8953	3	7	0	0
Positive	7.5881	5.8789	3.5782	1	4	0	0
Positive	7.6053	3.1567	4.8256	4	7	0	0
Positive	7.5608	3.3079	10.2617	3	6	0	0
Positive	7.5833	1.6431	9.5104	0	3	0	0
Positive	7.5831	6.6274	3.2658	19	14	0	26
Positive	7.5374	5.6511	10.2629	5	10	0	8
Positive	7.6296	1.0389	4.4221	3	21	0	0
Positive	7.5727	2.5631	9.6913	5	16	0	0
Positive	7.535	5.9731	10.1551	1	17	0	0
Positive	7.5812	2.0405	9.279	2	11	1	0
Positive	7.6237	0.7282	5.567	2	2	0	0
Positive	7.6093	2.865	4.6849	4	14	11	0
Positive	7.634	3.3698	0.9305	2	5	0	0
Positive	7.611	1.3408	6.3883	7	18	1	0
Positive	7.6061	1.7838	6.4524	1	4	0	1
Positive	7.6112	0.6069	7.2916	2	4	1	1
Positive	7.57	6.7289	4.7944	4	5	8	0
Positive	7.6049	1.3675	7.1275	1	4	0	0
Positive	7.5838	2.2433	8.6972	1	9	0	0
Positive	7.6295	3.8021	0.9545	2	1	0	0
Positive	7.558	7.1171	5.8142	20	19	5	6
Positive	7.5811	5.0124	5.5462	5	14	0	0
Positive	7.5339	5.9489	10.327	0	0	0	0
Positive	7.5837	6.5851	3.2425	9	8	0	22
Positive	7.5343	6.6999	9.3307	4	6	0	0
Positive	7.5614	3.077	10.4785	4	4	0	0
Positive	7.6389	2.7668	1.07	2	7	0	0
Positive	7.5888	4.6891	4.9828	9	15	0	0
Positive	7.6122	0.6467	7.1179	9	20	0	0
Positive	7.5379	6.4396	9.2016	9	16	0	16
Positive	7.563	6.3353	6.1731	1	4	0	0
Positive	7.5579	6.1204	7.0784	1	3	3	0
Positive	7.5594	3.7305	9.897	7	13	0	1
Positive	7.6124	1.2396	6.3386	1	6	0	0
Positive	7.5663	5.8017	6.419	1	8	0	0
Positive	7.5959	6.2986	2.0556	19	8	0	24
Positive	7.6327	3.4881	0.9472	4	5	0	0
Positive	7.5843	6.2476	3.5858	3	10	2	4
Positive	7.6	2.0712	6.8639	0	5	0	0
Positive	7.5627	6.6817	5.7664	0	9	0	1
Positive	7.5694	3.5833	8.8288	1	7	1	16
Positive	7.5695	2.7277	9.887	0	12	1	0
Positive	7.5866	1.8414	8.8429	0	3	0	1
Positive	7.5877	3.9209	6.0881	8	3	0	0
Positive	7.622	3.7013	2.0397	8	7	10	2
Positive	7.5553	6.5799	6.8349	0	4	5	0
Positive	7.5771	3.3127	8.193	3	17	0	0
Positive	7.5331	6.3965	9.8645	0	7	0	17
Positive	7.6151	0.5563	6.8643	0	6	1	0
Positive	7.5742	5.5732	5.7169	4	5	8	0
Positive	7.5662	5.9063	6.3076	7	27	1	2
Positive	7.6048	4.3235	3.4159	8	10	3	2
Positive	7.6364	0.7749	3.8956	4	22	0	2
Positive	7.5665	2.4699	10.5883	1	8	0	0
Positive	7.5342	5.9362	10.3125	2	0	0	0
Positive	7.5676	2.4114	10.5297	0	13	0	0
Positive	7.6313	3.5527	1.0503	6	13	0	0
Positive	7.5634	4.8167	8.0337	9	9	0	1
Positive	7.5613	4.355	8.8772	0	2	0	0
Positive	7.5531	4.5869	9.6179	1	10	0	0
Positive	7.5983	4.7147	3.7543	3	4	0	0
Positive	7.6161	3.5735	2.941	6	8	0	2
Negative	7.5384	6.0828	9.5903	3	3	0	4
Positive	7.6085	3.3492	4.1847	0	3	2	0
Positive	7.5653	5.3675	7.1008	9	11	0	0
Positive	7.6358	1.8621	2.6002	6	5	0	0
Positive	7.5612	5.2784	7.7293	6	8	0	1
Positive	7.6317	1.0708	4.1259	5	3	0	0
Positive	7.5989	1.2179	8.0767	0	3	0	0
Positive	7.5845	3.869	6.5555	2	2	2	0
Positive	7.641	1.6584	2.2005	11	8	0	7
Positive	7.6158	1.9799	4.979	4	4	0	1
Positive	7.5697	1.9309	10.8611	33	0	0	0
Positive	7.6091	3.0732	4.4568	4	7	8	1
Positive	7.6316	3.2394	1.4018	2	2	0	0
Positive	7.5406	5.2001	10.4213	11	24	0	0
Positive	7.5585	6.5253	6.5035	1	0	4	3
Positive	7.5835	3.1882	7.547	2	10	2	1
Positive	7.5767	5.3826	5.6354	5	3	9	1
Positive	7.639	1.2782	2.9374	2	2	0	0
Positive	7.5844	1.9749	8.9573	1	5	0	0
Positive	7.6393	1.1667	3.042	4	25	0	0
Positive	7.6058	3.5457	4.2714	4	2	0	0
Positive	7.6301	0.263	5.3413	3	10	0	0
Positive	7.5824	7.0817	2.7782	11	0	0	0
Positive	7.6421	1.4986	2.2663	0	1	0	1
Positive	7.6381	1.9478	2.211	3	5	0	0
Positive	7.559	5.8955	7.2269	7	4	16	0
Positive	7.6139	1.4066	5.9445	0	0	0	0
Positive	7.5509	6.3205	7.7161	0	5	1	0
Positive	7.6146	4.5013	1.9629	7	3	0	0
Positive	7.5801	2.022	9.437	3	13	0	29
Positive	7.5413	5.0699	10.504	3	11	0	0
Positive	7.5743	5.6593	5.5957	1	8	8	5
Positive	7.559	6.424	6.5644	0	1	0	0
Positive	7.6302	0.6421	4.8478	0	2	0	6
Positive	7.5896	1.2857	9.1621	0	10	0	0
Positive	7.5645	3.0805	10.0725	0	5	0	1
Positive	7.6385	1.5284	2.6789	6	17	1	0
Positive	7.6202	0.2267	6.6288	0	12	0	0
Positive	7.562	6.5039	6.087	0	2	0	0
Positive	7.6251	4.4312	0.723	18	27	0	25
Positive	7.5488	6.3115	7.9946	3	12	0	0
Positive	7.635	0.9808	3.8205	7	25	0	0
Positive	7.5578	6.7007	6.359	24	20	18	2
Positive	7.6278	1.0741	4.6126	6	7	0	3
Positive	7.6352	1.1437	3.5846	0	1	0	0
Positive	7.5538	4.5696	9.5476	0	4	0	1
Positive	7.5852	6.0881	3.6809	1	14	0	2
Positive	7.5695	6.6756	4.9153	7	10	0	0
Positive	7.6395	2.4379	1.4159	7	19	0	0
Positive	7.6161	1.6409	5.372	4	16	0	0
Positive	7.5788	4.9766	5.8828	0	3	0	3
Positive	7.5855	1.7345	9.1248	1	17	0	0
Positive	7.5779	5.6331	5.1652	41	4	0	0
Positive	7.586	5.3385	4.513	4	9	0	0
Positive	7.6126	1.7343	5.6987	0	17	0	0
Positive	7.5845	1.8653	9.0757	1	10	0	0
Positive	7.613	1.0566	6.4971	2	12	0	0
Positive	7.6189	1.3404	5.3996	3	17	1	0
Positive	7.6093	3.9613	3.3058	10	6	2	0
Positive	7.5934	5.0393	3.9655	9	5	0	0
Positive	7.6428	0.974	2.8401	7	24	3	7
Positive	7.6217	1.8235	4.4378	1	7	0	0
Positive	7.5829	6.3783	3.5958	17	7	20	5
Positive	7.6434	0.7946	2.9854	1	10	0	0
Positive	7.594	1.2024	8.7116	0	9	0	0
Positive	7.6015	3.0735	5.4123	0	4	2	2
Positive	7.6279	3.5262	1.5106	12	10	0	17
Positive	7.5362	5.391	10.7381	5	9	28	17
Positive	7.5557	7.0503	6.1942	5	12	2	21
Positive	7.5634	7.1163	5.1365	8	0	0	0
Positive	7.6385	2.9134	0.9473	3	11	0	1
Positive	7.5546	6.7737	6.6754	7	9	3	0
Positive	7.6199	2.7118	3.5413	0	4	0	0
Positive	7.5635	4.644	8.2357	0	1	0	0
Positive	7.6138	1.2284	6.1877	3	5	0	0
Positive	7.6174	1.1985	5.7596	0	6	1	0
Positive	7.5613	6.9404	5.6256	8	19	2	8
Positive	7.587	6.6522	2.7449	9	21	0	1
Positive	7.5897	4.497	5.1109	4	4	5	0
Positive	7.5451	4.8653	10.2751	3	0	0	1
Positive	7.5491	6.9135	7.1897	14	0	0	0
Positive	7.6101	2.0735	5.5889	2	1	0	0
Positive	7.5862	6.3815	3.1768	18	15	0	29
Positive	7.56	3.3869	10.2561	3	8	0	0
Positive	7.6014	2.7034	5.8848	1	0	0	0
Positive	7.6426	0.8177	3.0601	10	20	0	0
Positive	7.5835	4.2999	6.1452	4	10	8	10
Positive	7.6013	2.4023	6.2813	2	8	7	4
Positive	7.5989	5.5151	2.6735	21	0	0	0
Positive	7.5496	6.6237	7.4915	59	0	3	0
Positive	7.5733	6.6863	4.4319	43	0	4	0
Positive	7.6275	2.923	2.3216	2	4	6	0
Positive	7.5355	6.4811	9.4569	3	4	1	3
Positive	7.6144	1.4688	5.8068	2	24	0	0
Positive	7.6433	2.2777	1.1362	6	9	0	5
Positive	7.6396	2.5333	1.2845	6	8	0	0
Positive	7.6104	1.5995	6.1479	2	28	0	2
Positive	7.6353	0.4814	4.4108	2	7	0	1
Positive	7.6368	2.8407	1.2537	3	8	0	0
Positive	7.5491	7.058	7.0123	17	0	0	0
Positive	7.5954	6.0856	2.3853	8	1	0	10
Positive	7.6129	1.1851	6.354	3	12	0	0
Positive	7.6004	5.1961	2.8828	2	7	0	0
Positive	7.6002	2.4216	6.4018	4	3	4	0
Positive	7.6174	1.154	5.8213	1	6	0	0
Positive	7.5964	4.9053	3.7498	9	8	0	15
Negative	7.6008	4.5838	3.604	0	4	0	0
Positive	7.5877	3.0139	7.2248	0	0	0	0
Positive	7.6342	1.0392	3.8406	10	13	1	0
Positive	7.575	6.3174	4.6729	4	1	9	0
Positive	7.6142	0.6888	6.8155	0	4	0	0
Positive	7.5948	1.8799	7.7602	0	16	0	1
Positive	7.6053	3.5991	4.2715	1	3	0	0
Positive	7.6026	2.0529	6.5611	4	14	0	0
Positive	7.6058	1.6194	6.7035	2	8	0	0
Positive	7.5358	6.2677	9.6868	5	13	0	16
Positive	7.6136	1.1692	6.2779	2	10	0	0
Positive	7.5619	5.3412	7.5635	0	4	0	0
Positive	7.5856	6.2658	3.4039	33	11	0	29
Positive	7.539	6.0462	9.5693	4	4	0	1
Positive	7.6298	3.409	1.4215	3	9	0	0
Positive	7.5396	5.8331	9.7525	17	9	0	34
Positive	7.5836	4.1676	6.2937	7	6	1	1
Positive	7.6162	1.891	5.0407	15	4	0	0
Positive	7.6079	5.7973	1.17	11	14	0	17
Positive	7.5725	3.8822	8.0628	1	4	0	0
Positive	7.6026	4.017	4.0839	1	12	1	0
Positive	7.5702	6.742	4.7528	2	5	6	0
Positive	7.6311	3.0154	1.7521	8	18	0	0
Positive	7.6283	3.3729	1.6572	4	2	0	0
Positive	7.6113	3.32	3.8686	1	3	0	0
Positive	7.603	3.2966	4.9458	1	12	9	0
Positive	7.6437	0.5018	3.3231	7	6	0	1
Positive	7.5935	6.568	2.0217	3	7	0	0
Positive	7.6339	0.5692	4.4693	0	7	0	1
Positive	7.5851	3.7054	6.6883	8	0	0	0
Positive	7.5754	5.0233	6.255	1	8	0	7
Positive	7.6331	0.8925	4.1729	2	14	1	0
Positive	7.5628	2.8526	10.5749	0	0	0	0
Positive	7.6225	1.8054	4.3548	5	17	0	0
Positive	7.6372	1.1214	3.3666	10	5	0	18
Positive	7.5884	4.7765	4.9199	4	19	1	0
Positive	7.5588	7.1529	5.6647	8	17	1	3
Positive	7.5436	5.0677	10.2163	0	0	0	0
Positive	7.6419	1.8934	1.801	12	17	0	0
Positive	7.6256	0.5747	5.5153	0	15	0	1
Positive	7.618	2.9506	3.4799	6	3	0	2
Positive	7.643	2.6407	0.7217	6	0	0	0
Positive	7.606	0.7591	7.7555	0	3	0	0
Positive	7.5678	6.8706	4.8866	1	1	0	0
Positive	7.6287	1.1942	4.3422	9	11	0	0
Positive	7.5801	5.9558	4.4842	2	10	5	0
Positive	7.5543	7.1093	6.2893	10	15	8	6
Positive	7.5313	6.5229	9.937	2	4	0	0
Positive	7.6013	3.5059	4.8882	1	7	0	0
Positive	7.5973	2.6793	6.4377	0	3	4	0
Positive	7.5771	4.8593	6.2502	0	8	1	2
Positive	7.5819	6.8229	3.1676	10	10	0	0
Positive	7.5812	6.3239	3.8905	5	12	0	0
Positive	7.5627	3.5283	9.7347	0	12	11	25
Positive	7.6295	0.6952	4.8717	2	4	0	3
Positive	7.5607	6.96	5.6712	13	13	2	10
Positive	7.5852	4.8895	5.1821	10	2	0	0
Positive	7.5742	4.553	7.0018	3	2	5	0
Positive	7.643	2.2364	1.2279	6	4	0	0
Positive	7.63	0.8284	4.6401	0	9	0	4
Positive	7.6131	0.6746	6.9632	3	1	2	1
Positive	7.635	1.8206	2.7535	12	10	0	0
Positive	7.6169	2.8585	3.7328	6	5	1	0
Positive	7.5889	2.0326	8.3194	24	41	1	3
Positive	7.6117	1.0865	6.626	11	6	0	0
Positive	7.5352	6.5474	9.4097	0	3	0	7
Positive	7.6288	1.0762	4.4758	7	8	0	0
Positive	7.573	5.2895	6.2201	4	8	3	1
Positive	7.5903	1.6139	8.6675	2	5	0	0
Positive	7.6112	1.4184	6.2694	0	10	0	0
Positive	7.5929	1.7464	8.1639	1	3	0	0
Positive	7.5865	5.2036	4.6282	0	2	1	0
Positive	7.5807	4.0267	6.8405	2	11	14	0
Positive	7.6118	3.6095	3.4409	2	4	0	0
Positive	7.5847	6.6804	2.9894	1	8	0	3
Positive	7.5385	5.4491	10.3806	4	6	8	18
Positive	7.6057	0.8214	7.7151	2	12	0	0
Positive	7.6	4.6977	3.562	8	5	0	1
Positive	7.5714	3.6893	8.4336	2	6	0	0
Positive	7.6024	1.2655	7.5726	1	4	0	0
Positive	7.5729	6.6929	4.4632	21	0	3	0
Positive	7.6454	0.7642	2.7763	2	2	0	0
Positive	7.6396	0.3359	4.0433	3	7	0	1
Positive	7.6429	2.0633	1.4538	0	3	0	0
Positive	7.5579	4.1817	9.5237	5	19	22	6
Positive	7.6439	1.9824	1.4269	8	9	0	1
Positive	7.575	2.1213	9.9599	0	3	0	1
Positive	7.6013	0.9408	8.1203	0	6	0	0
Positive	7.6341	0.4315	4.619	0	5	0	0
Positive	7.5539	6.3326	7.3232	3	8	18	5
Positive	7.6141	0.7959	6.6941	1	2	0	0
Positive	7.5915	6.1701	2.7762	14	5	0	10
Positive	7.6441	1.0836	2.5324	5	18	0	0
Positive	7.5694	5.7352	6.1161	0	7	0	0
Positive	7.5781	2.3953	9.2231	6	16	0	1
Positive	7.6302	3.071	1.7938	7	14	0	0
Positive	7.5405	5.1997	10.4445	3	11	1	11
Positive	7.5523	6.5216	7.2883	0	2	0	0
Positive	7.5378	6.3848	9.29	7	4	0	2
Positive	7.6142	5.3256	0.968	7	10	0	4
Positive	7.6119	1.4244	6.1758	0	3	0	0
Positive	7.603	4.2871	3.6986	4	7	6	15
Positive	7.5769	5.0564	6.0254	2	5	2	5
Positive	7.583	6.4704	3.4709	39	14	0	18
Positive	7.6326	0.6865	4.4889	12	7	0	0
Positive	7.6426	0.7529	3.1425	4	24	2	3
Positive	7.6211	2.8152	3.26	8	1	0	0
Positive	7.6194	2.5321	3.828	2	1	3	0
Positive	7.641	0.6199	3.5073	0	6	0	0
Positive	7.5555	6.7176	6.6374	8	10	1	2
Positive	7.5808	4.672	6.0118	0	6	1	0
Positive	7.6162	1.2511	5.8469	0	13	0	0
Positive	7.5921	1.5527	8.5114	0	13	0	0
Positive	7.6071	0.5994	7.8152	0	1	0	0
Positive	7.6148	1.1558	6.146	0	9	0	0
Positive	7.5933	2.7212	6.8926	6	7	6	1
Positive	7.5438	6.6913	8.1444	30	13	0	17
Positive	7.6313	0.9061	4.3806	8	20	0	0
Positive	7.6051	4.1721	3.5802	4	6	1	0
Positive	7.6317	3.7043	0.8033	15	10	0	3
Positive	7.5463	4.6551	10.3892	2	5	0	1
Positive	7.6107	1.9334	5.68	2	0	0	0
Positive	7.576	2.0221	9.9607	1	15	0	0
Positive	7.5985	1.1283	8.2461	8	20	0	0
Positive	7.5689	3.0465	9.5619	0	5	4	2
Positive	7.5449	5.7205	9.2228	15	7	0	0
Positive	7.6172	1.3478	5.6038	3	5	0	0
Positive	7.5512	6.4689	7.4964	1	4	0	0
Positive	7.6133	0.3085	7.4037	13	0	0	0
Positive	7.6136	2.3781	4.7619	2	5	0	0
Positive	7.6112	0.89	6.9385	2	4	0	0
Positive	7.5266	6.906	10.0512	5	10	0	2
Positive	7.5849	6.47	3.2334	3	7	0	8
Positive	7.6372	2.4242	1.7223	1	0	0	0
Positive	7.6005	0.901	8.2793	3	26	0	0
Positive	7.5541	4.2605	9.8983	0	5	0	3
Positive	7.5857	6.0748	3.6281	0	4	0	8
Positive	7.583	6.7878	3.0726	19	13	0	0
Positive	7.5856	1.8018	9.025	0	7	0	0
Positive	7.5654	2.8692	10.2258	0	7	0	0
Positive	7.6379	1.4829	2.8184	4	9	0	8
Positive	7.64	0.8804	3.3113	2	5	0	0
Positive	7.5668	6.8417	5.0465	14	6	16	1
Positive	7.5696	3.934	8.3581	1	7	0	0
Positive	7.5394	6.1911	9.3365	2	6	0	10
Positive	7.5865	4.856	5.0605	9	7	0	3
Positive	7.5961	3.3964	5.6874	2	7	2	0
Positive	7.5888	5.8885	3.4777	0	4	0	1
Positive	7.5579	6.9265	6.0738	23	9	13	10
Positive	7.5843	6.6036	3.137	5	4	0	2
Positive	7.6354	0.5653	4.2851	6	13	0	0
Positive	7.6441	0.9546	2.6991	8	18	0	1
Positive	7.5512	4.9534	9.3986	3	1	0	0
Positive	7.5564	6.898	6.2965	17	20	13	23
Positive	7.6035	1.1745	7.5551	3	8	0	0
Positive	7.6061	1.2083	7.1782	2	0	0	0
Positive	7.6218	0.6642	5.8818	2	2	0	0
Positive	7.5779	1.816	9.9807	1	4	0	1
Positive	7.6196	1.8189	4.709	6	15	0	0
