Class	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm	Esr1 (Opal 480): Num Spots	Prg (Opal 520): Num Spots	Prlr (Opal 570): Num Spots	Oxt (Opal 620): Num Spots
Positive	6.256	5.5808	1.6934	45	3	0	2
Positive	6.2742	3.8329	1.592	89	15	0	2
Positive	6.2437	5.7405	3.0461	49	9	3	10
Positive	6.2232	2.3475	9.8947	90	0	0	0
Positive	6.2281	4.9462	6.0119	82	6	8	2
Positive	6.2291	6.365	4.0921	51	4	0	0
Positive	6.23	6.588	3.7089	30	9	2	1
Positive	6.287	1.0884	3.4238	42	8	0	0
Positive	6.2847	0.9478	3.8941	32	7	0	0
Positive	6.1953	4.8331	10.2939	115	6	0	24
Positive	6.2871	1.1215	3.3736	46	2	0	0
Positive	6.2028	6.369	7.4136	53	6	7	0
Positive	6.2919	0.8247	3.1475	51	1	0	0
Positive	6.2569	3.3351	4.4072	58	3	0	0
Positive	6.2695	2.1091	4.3491	39	8	1	0
Positive	6.2523	5.4232	2.3494	104	12	0	0
Positive	6.2115	4.215	9.0227	44	0	0	0
Positive	6.1943	6.6103	8.1894	53	5	0	3
Positive	6.2794	1.7308	3.5732	91	20	0	0
Positive	6.2524	3.3866	4.9027	121	13	0	0
Positive	6.2529	2.6879	5.7184	39	2	2	0
Positive	6.2328	4.2559	6.2795	126	13	4	1
Positive	6.2472	4.4259	4.2474	38	2	0	0
Positive	6.2268	7.0615	3.5067	37	0	2	0
Positive	6.2811	3.186	1.535	107	17	0	0
Positive	6.2574	2.2791	5.667	46	2	0	2
Positive	6.2136	2.8147	10.5211	22	5	0	0
Positive	6.2784	3.7647	1.1442	72	4	0	0
Positive	6.1952	5.166	9.8869	83	13	0	0
Positive	6.2755	0.5202	5.6006	45	0	0	0
Positive	6.2321	6.64	3.3739	73	8	12	8
Positive	6.1907	5.5864	9.9239	104	13	0	10
Positive	6.1973	6.2141	8.2998	36	8	0	1
Positive	6.2842	2.935	1.4571	58	6	0	14
Positive	6.2837	1.6123	3.1861	43	5	0	0
Positive	6.2479	2.2496	6.9052	98	0	0	0
Positive	6.279	2.8107	2.2738	81	12	0	0
Positive	6.2332	5.1178	5.1493	75	3	0	0
Positive	6.2093	3.6626	9.9949	42	10	0	0
Positive	6.2444	2.8532	6.5846	75	0	0	1
Positive	6.2451	5.4668	3.2064	93	9	0	13
Positive	6.2344	4.5191	5.7569	44	4	4	2
Positive	6.255	5.8353	1.4975	40	4	0	3
Positive	6.2042	4.8006	9.2075	79	2	0	0
Positive	6.1908	5.4406	10.0926	56	2	0	1
Positive	6.2795	1.3295	4.0699	66	19	0	1
Positive	6.278	2.9807	2.1842	43	6	0	0
Positive	6.2749	4.362	0.8385	77	11	0	10
Positive	6.2701	3.4845	2.5511	45	3	0	0
Positive	6.2826	2.2471	2.5295	171	25	0	0
Positive	6.2696	4.5268	1.2997	77	3	0	1
Positive	6.2518	4.0328	4.1673	45	10	0	0
Positive	6.251	2.0789	6.7304	35	1	0	0
Positive	6.2333	3.6006	7.0447	71	3	0	0
Positive	6.2595	3.0395	4.44	57	2	0	0
Positive	6.2558	5.8505	1.3792	40	7	0	2
Positive	6.2339	3.5291	7.0615	63	11	0	0
Positive	6.2284	5.6576	5.0757	64	5	1	0
Positive	6.2826	2.6316	2.0384	85	19	0	0
Positive	6.2761	3.9548	1.2019	52	1	0	10
Positive	6.247	6.0608	2.2201	68	1	0	0
Positive	6.2047	6.3245	7.2301	36	8	4	0
Positive	6.2142	6.7375	5.5121	79	11	0	0
Positive	6.2201	5.9601	5.7459	91	7	1	0
Positive	6.1961	4.4836	10.6292	57	0	0	0
Positive	6.2726	1.0099	5.3402	110	10	0	1
Positive	6.2273	7.3524	3.0797	23	1	0	0
Positive	6.2022	4.3019	10.0866	131	6	0	0
Positive	6.2817	2.8495	1.8853	125	27	0	0
Positive	6.2696	1.0557	5.6676	39	3	0	0
Positive	6.2502	3.8106	4.6443	108	7	0	0
Positive	6.1876	5.8682	9.9622	164	3	0	2
Positive	6.2042	4.7589	9.2631	66	10	0	2
Positive	6.2242	5.3866	5.9482	35	3	0	0
Positive	6.2277	5.6281	5.2036	47	4	4	5
Positive	6.1999	5.5296	8.8337	107	5	0	7
Positive	6.2129	3.4882	9.7682	41	4	0	1
Positive	6.2185	2.7176	10.0307	43	6	0	0
Positive	6.2567	5.4912	1.709	62	7	0	0
Positive	6.2734	3.5427	2.061	110	12	0	3
Positive	6.2528	6.0733	1.4762	40	8	0	0
Positive	6.2489	4.3023	4.1928	57	8	4	0
Positive	6.2428	2.8207	6.8327	40	0	0	0
Positive	6.2048	4.0648	10.0592	41	1	0	2
Positive	6.2156	5.5136	6.8695	43	7	1	7
Positive	6.211	3.1934	10.3727	32	4	0	1
Positive	6.262	1.6527	5.8697	39	2	0	0
Positive	6.2878	1.53	2.7715	42	10	1	0
Positive	6.2164	5.6292	6.6234	48	1	5	1
Positive	6.1927	5.8256	9.3768	50	1	0	0
Positive	6.2711	3.7348	2.0999	43	6	0	0
Positive	6.2041	5.2263	8.6854	118	7	1	0
Positive	6.2865	2.7549	1.3968	55	7	0	0
Positive	6.2619	5.444	1.1184	34	11	0	12
Positive	6.1813	7.0988	9.2087	45	4	0	0
Positive	6.2855	0.8272	3.948	46	6	0	1
Positive	6.2052	4.8271	9.055	97	5	0	5
Positive	6.2758	1.0061	4.9479	27	5	0	0
Positive	6.217	5.7967	6.3385	74	11	2	0
Positive	6.2545	4.8108	2.8422	95	3	0	0
Positive	6.2155	5.94	6.3551	74	5	4	0
Positive	6.2713	4.362	1.2962	198	30	0	1
Positive	6.2302	5.091	5.5667	129	8	2	0
Positive	6.2796	2.1247	3.0544	56	9	0	0
Positive	6.2071	4.6972	8.9806	81	5	0	0
Positive	6.2193	6.1808	5.5628	50	5	1	0
Positive	6.2396	6.7848	2.2434	70	16	0	2
Positive	6.1963	4.6813	10.3535	23	1	0	3
Positive	6.233	5.4214	4.7932	93	1	0	2
Positive	6.2656	0.9319	6.3331	95	0	0	0
Positive	6.2789	2.0832	3.1985	64	9	0	0
Positive	6.2106	6.7896	5.8994	42	6	4	0
Positive	6.208	6.4797	6.6166	47	8	4	2
Positive	6.2846	2.4222	2.0502	65	28	0	0
Positive	6.251	5.3188	2.6483	89	6	0	0
Positive	6.2406	6.2881	2.7376	29	3	8	0
Positive	6.2352	1.8916	8.9599	40	0	0	0
Positive	6.2813	0.4884	4.9058	87	0	0	0
Positive	6.2694	4.3531	1.5436	38	7	0	0
Positive	6.2927	0.8066	3.0686	47	0	0	0
Positive	6.2465	6.4124	1.8435	57	7	0	0
Positive	6.2662	4.4617	1.8069	73	2	0	0
Positive	6.2057	4.1658	9.8201	98	8	0	1
Positive	6.2407	1.9204	8.2325	66	0	0	0
Positive	6.2484	3.5307	5.2288	87	1	11	0
Positive	6.2232	5.1051	6.4335	47	0	0	0
Positive	6.2025	4.7839	9.4412	70	2	0	0
Positive	6.1984	6.4891	7.8133	33	1	0	0
Positive	6.2777	1.4318	4.1711	52	8	0	0
Positive	6.2406	4.8687	4.5274	59	6	11	0
Positive	6.1816	7.0067	9.2859	51	8	0	2
Positive	6.2706	0.9082	5.7268	31	1	0	0
Positive	6.2825	1.4833	3.4972	41	1	0	0
Positive	6.2016	4.7172	9.6403	74	6	0	0
Positive	6.2721	4.6827	0.7797	65	5	0	15
Positive	6.1967	5.2669	9.5721	142	11	0	0
Positive	6.2637	4.0801	2.5993	135	15	0	0
Positive	6.2054	4.7878	9.0724	52	3	0	0
Positive	6.219	5.7041	6.2018	64	4	4	0
Positive	6.2137	3.7129	9.3857	31	1	0	0
Positive	6.2838	1.0492	3.8869	41	4	0	0
Positive	6.2835	0.9298	4.0728	43	4	0	0
Positive	6.2567	4.6501	2.7736	33	0	0	0
Positive	6.2695	4.0587	1.8937	58	2	0	0
Positive	6.2465	2.8515	6.3243	54	7	0	1
Positive	6.2284	5.4213	5.3773	55	2	0	0
Positive	6.2125	4.1951	8.9274	82	3	0	0
Positive	6.2455	5.4448	3.1804	89	1	0	2
Positive	6.2046	3.9581	10.2278	77	8	0	0
Positive	6.2252	4.9044	6.4344	34	2	0	0
Positive	6.266	1.9251	5.0287	59	25	3	0
Positive	6.2094	4.5977	8.8139	75	2	0	7
Positive	6.2189	5.346	6.6684	109	5	3	0
Positive	6.2505	3.9689	4.4113	46	2	0	0
Positive	6.2848	2.819	1.527	56	9	0	0
Positive	6.2837	1.2854	3.6006	55	1	0	0
Positive	6.2057	5.0651	8.6837	77	5	0	0
Positive	6.2574	5.461	1.6657	51	10	0	2
Positive	6.2818	2.8144	1.9127	47	13	1	0
Positive	6.2217	5.8424	5.6959	33	5	0	0
Positive	6.2428	5.8641	3.0033	64	5	0	11
Positive	6.2916	1.7649	2.0013	42	6	0	0
Positive	6.1992	6.4484	7.7679	52	5	0	2
Positive	6.2111	4.0836	9.237	38	3	0	0
Positive	6.2335	6.7714	3.0329	50	5	0	1
Positive	6.2595	1.3509	6.5694	143	0	0	0
Positive	6.2094	6.5106	6.3976	69	2	6	0
Positive	6.278	1.9949	3.4275	43	5	0	0
Positive	6.2227	4.3448	7.4459	33	2	0	0
Positive	6.2296	5.8449	4.6902	104	4	6	1
Positive	6.2347	2.1315	8.7169	219	0	0	0
Positive	6.1866	6.293	9.5502	50	1	0	0
Positive	6.2827	1.5774	3.3605	126	28	0	0
Positive	6.256	5.8284	1.3764	50	11	0	5
Positive	6.2638	1.5749	5.7419	43	1	0	0
Positive	6.2471	6.4093	1.7686	42	7	0	1
Positive	6.2297	6.0896	4.3728	95	9	2	2
Positive	6.2885	1.6139	2.5793	44	8	0	0
Positive	6.2012	5.2644	9.0071	80	8	5	0
Positive	6.246	2.2677	7.1155	47	0	0	0
Positive	6.2558	5.8091	1.4226	71	5	0	2
Positive	6.23	7.0612	3.1107	89	13	0	0
Positive	6.2558	5.8958	1.3203	49	5	0	2
Positive	6.2494	6.1179	1.8416	72	10	0	8
Positive	6.2501	1.9874	6.9595	56	0	0	0
Positive	6.2066	6.7916	6.3999	70	9	11	0
Positive	6.2231	4.6652	6.9954	47	3	0	0
Positive	6.2895	1.8185	2.1907	53	15	0	0
Positive	6.2069	6.813	6.34	63	7	1	0
Positive	6.2206	2.8266	9.6284	124	14	1	0
Positive	6.2004	5.2163	9.165	61	10	0	0
Positive	6.2488	5.6011	2.5694	47	5	0	2
Positive	6.2858	3.0196	1.1536	60	11	0	0
Positive	6.2774	1.9216	3.5927	80	11	0	0
Positive	6.2132	6.6873	5.6981	51	5	1	0
Positive	6.2672	4.4159	1.7441	54	11	0	0
Positive	6.272	4.4022	1.1503	227	46	0	0
Positive	6.2766	0.7875	5.1247	65	0	0	0
Positive	6.2164	2.9131	10.0492	69	11	0	0
Positive	6.258	5.1712	1.9463	40	12	0	5
Positive	6.284	2.9343	1.4853	47	1	0	0
Positive	6.2527	4.8851	2.976	34	2	0	0
Positive	6.2906	1.1586	2.8893	41	7	0	0
Positive	6.2647	4.9834	1.343	104	9	0	5
Positive	6.2857	1.1951	3.4545	50	8	1	0
Positive	6.1859	6.239	9.718	82	4	0	1
Positive	6.2661	4.0194	2.3827	53	5	0	0
Positive	6.2063	4.3152	9.5626	67	6	0	0
Positive	6.2933	1.3911	2.2527	38	7	0	1
Positive	6.2182	5.9057	6.0564	58	0	0	0
Positive	6.2483	4.1808	4.4232	91	8	0	0
Positive	6.2132	6.2246	6.2826	49	2	4	0
Positive	6.2251	2.5806	9.3689	90	0	0	0
Positive	6.2059	5.9089	7.6056	67	11	3	6
Positive	6.2649	4.4025	2.0489	59	12	0	0
Positive	6.199	5.8639	8.5276	104	10	6	0
Positive	6.1895	6.6403	8.7472	87	12	0	20
Positive	6.2346	2.195	8.6485	244	0	0	0
Positive	6.2778	3.7556	1.2286	172	27	0	0
Positive	6.2846	2.9059	1.4383	58	3	0	0
Positive	6.252	4.2724	3.8385	39	2	0	0
Positive	6.1969	5.5451	9.2016	81	8	0	0
Positive	6.2351	4.3555	5.8651	67	6	5	2
Positive	6.2274	2.9511	8.6052	70	6	0	0
Positive	6.2731	4.1654	1.3058	118	27	1	0
Positive	6.1932	6.4215	8.5666	40	3	0	0
Positive	6.1955	4.6836	10.4521	83	17	0	23
Positive	6.2515	3.4096	4.9939	83	6	1	0
Positive	6.2269	5.292	5.7251	155	8	0	0
Positive	6.2379	3.282	6.8734	79	2	0	0
Positive	6.2751	3.4928	1.9015	111	14	0	0
Positive	6.2384	3.0204	7.1297	59	7	0	0
Positive	6.2382	3.776	6.205	66	3	0	0
Positive	6.2172	2.7908	10.1026	141	16	0	0
Positive	6.2476	5.0384	3.4341	34	2	0	2
Positive	6.2453	2.741	6.6125	97	1	0	0
Positive	6.2126	3.5789	9.6839	113	15	0	0
Positive	6.2557	2.3451	5.7932	39	3	0	2
Positive	6.2824	1.9378	2.946	75	12	0	0
Positive	6.2582	3.2771	4.3054	51	4	0	0
Positive	6.2087	5.183	8.1617	22	6	0	7
Positive	6.2232	6.2412	4.9934	82	8	3	0
Positive	6.2682	2.4604	4.0733	24	6	1	1
Positive	6.2337	4.1299	6.329	106	14	0	0
Positive	6.227	2.9613	8.6505	72	6	0	0
Positive	6.291	1.1533	2.8392	40	2	0	0
Positive	6.2233	7.0827	3.9265	34	3	0	1
Positive	6.277	1.2674	4.4608	38	9	0	0
Positive	6.2724	1.4492	4.8119	61	11	0	0
Positive	6.237	3.8343	6.2809	109	5	0	1
Positive	6.2794	3.8719	0.8875	100	12	0	8
Positive	6.2023	6.2945	7.5728	56	4	0	0
Positive	6.183	6.2002	10.125	44	0	0	0
Positive	6.2087	4.2141	9.3805	71	1	0	0
Positive	6.2249	6.7388	4.1594	76	6	0	0
Positive	6.2852	0.6035	4.2633	43	2	0	0
Positive	6.2277	2.1434	9.5854	278	0	0	0
Positive	6.2314	7.0655	2.9318	55	2	0	7
Positive	6.2801	0.4953	5.0504	28	0	0	0
Positive	6.217	2.7751	10.14	86	9	0	0
Positive	6.1965	4.5176	10.5423	50	0	0	0
Positive	6.2185	5.6488	6.3371	63	5	1	0
Positive	6.2133	4.2229	8.7908	46	0	0	0
Positive	6.2603	5.5587	1.1774	37	2	0	1
Positive	6.2661	3.815	2.6396	32	1	0	0
Positive	6.2036	4.5387	9.6127	74	8	0	0
Positive	6.2131	6.2244	6.2923	30	4	2	1
Positive	6.194	5.4681	9.6594	123	7	0	1
Positive	6.2587	5.5679	1.3686	200	20	0	0
Positive	6.2163	5.7715	6.4577	102	6	12	0
Positive	6.2807	1.4797	3.7344	44	8	0	0
Positive	6.234	4.4017	5.9447	36	1	5	2
Positive	6.231	2.0218	9.3282	78	0	0	0
Positive	6.2794	3.9178	0.8263	57	2	0	1
Positive	6.184	6.6936	9.3794	41	13	0	1
Positive	6.2002	5.5218	8.8043	112	3	0	7
Positive	6.2156	2.82	10.266	87	6	0	11
Positive	6.2905	1.4485	2.5359	102	7	0	1
Positive	6.1982	5.3845	9.2291	38	2	0	0
Positive	6.2732	0.9121	5.3944	85	0	0	0
Positive	6.2342	4.0639	6.3446	57	7	0	0
Positive	6.2316	5.6046	4.7455	37	4	0	1
Positive	6.2006	6.5996	7.4015	61	4	8	0
Positive	6.1885	6.5106	9.0372	110	10	4	0
Positive	6.2722	3.3202	2.4914	73	3	0	0
Positive	6.1999	4.1997	10.5143	54	1	0	1
Positive	6.2833	3.4975	0.8691	63	4	0	5
Positive	6.258	5.5403	1.4921	244	28	0	5
Positive	6.1923	5.7132	9.5598	69	0	0	1
Positive	6.2162	3.1363	9.7937	107	12	0	1
Positive	6.2363	6.0411	3.6025	33	13	13	0
Positive	6.2152	6.6211	5.5326	100	9	0	0
Positive	6.2307	5.5472	4.9292	82	5	0	0
Positive	6.2139	5.9512	6.5368	95	7	0	4
Positive	6.2154	6.1183	6.1365	30	2	0	0
Positive	6.2221	5.1605	6.4931	42	3	0	0
Positive	6.2331	5.8378	4.2521	39	5	0	8
Positive	6.2693	1.4631	5.1971	66	21	0	0
Positive	6.2679	1.0275	5.9128	42	0	0	0
Positive	6.2121	3.616	9.7045	71	9	0	0
Positive	6.2826	1.1971	3.843	56	3	0	0
Positive	6.1954	6.0991	8.6891	64	1	6	14
Positive	6.2368	6.0201	3.5549	71	7	0	0
Positive	6.2116	5.8228	6.9857	36	1	4	3
Positive	6.2191	4.5191	7.682	36	0	0	0
Positive	6.2884	1.3469	2.9319	29	7	0	0
Positive	6.277	1.2243	4.5182	35	6	0	1
Positive	6.2657	4.7478	1.5168	85	9	0	0
Positive	6.2264	5.2264	5.8783	46	0	0	1
Positive	6.1897	5.6243	10.0004	70	6	0	12
Positive	6.2317	7.1232	2.8139	58	7	0	3
Positive	6.2096	3.9615	9.5808	59	1	0	0
Positive	6.2932	0.9381	2.8333	46	1	0	0
Positive	6.1969	5.8662	8.7884	74	9	0	6
Positive	6.2348	4.8417	5.2912	88	2	1	0
Positive	6.2666	1.06	6.0372	42	2	0	0
Positive	6.2154	6.0531	6.2227	32	1	0	0
Positive	6.2154	5.6428	6.7311	101	6	1	0
Positive	6.2358	6.4449	3.1487	87	8	2	3
Positive	6.24	6.285	2.8177	68	5	9	0
Positive	6.2692	1.9318	4.611	71	13	0	0
Positive	6.2043	6.6303	6.8898	35	4	8	0
Positive	6.2569	2.3254	5.6697	84	12	2	1
Positive	6.263	4.6201	2.0142	76	7	0	1
Positive	6.2096	5.1307	8.1108	61	2	0	0
Positive	6.2301	2.021	9.4433	63	0	0	0
Positive	6.2667	5.0093	1.0525	51	7	0	7
Positive	6.2472	3.6447	5.2361	118	9	16	0
Positive	6.2363	6.0258	3.617	43	4	17	4
Positive	6.2263	3.5163	8.0327	53	3	0	0
Positive	6.241	2.732	7.1713	57	1	1	0
Positive	6.2829	1.403	3.5533	46	7	0	9
Positive	6.2916	2.1371	1.5312	39	4	0	0
Positive	6.2393	3.6862	6.1822	45	0	0	0
Positive	6.252	5.9161	1.7703	21	5	0	4
Positive	6.265	1.6346	5.5229	53	0	0	0
Positive	6.1984	4.3299	10.5341	31	1	0	3
Positive	6.271	1.4492	4.9971	41	3	0	0
Positive	6.2142	6.9263	5.277	45	3	5	0
Positive	6.2233	3.1149	8.9196	59	2	0	0
Positive	6.2541	5.6926	1.7837	26	3	1	1
Positive	6.2577	5.3948	1.7108	85	3	0	1
Positive	6.236	3.6827	6.6009	50	5	6	0
Positive	6.2482	5.3779	2.934	90	5	0	5
Positive	6.2501	4.4381	3.8675	54	5	0	0
Positive	6.2734	0.8687	5.4251	66	3	0	0
Positive	6.2083	3.7223	10.0451	36	1	0	0
Positive	6.2147	5.4488	7.0715	61	8	0	10
Positive	6.2821	1.87	3.0646	62	15	0	0
Positive	6.2347	4.2947	6.0017	114	11	8	4
Positive	6.2556	5.8691	1.3773	54	9	0	4
Positive	6.2285	5.4145	5.3673	44	1	0	0
Positive	6.2253	4.6152	6.7828	79	5	0	4
Positive	6.1861	6.976	8.7546	57	2	0	2
Positive	6.2397	4.3111	5.3432	40	2	2	1
Positive	6.2794	1.8934	3.3716	34	7	0	0
Positive	6.2077	6.4656	6.6701	67	6	10	0
Positive	6.252	5.7721	1.9473	67	8	0	0
Positive	6.2439	4.775	4.2317	62	3	0	0
Positive	6.2788	0.8955	4.705	65	9	0	0
Positive	6.1843	6.6033	9.4562	61	1	0	2
Positive	6.2798	1.9402	3.2632	47	5	0	0
Positive	6.2426	3.0154	6.6055	47	4	0	0
Positive	6.2014	4.7504	9.631	52	6	0	0
Positive	6.2762	2.7518	2.6992	96	10	0	0
Positive	6.2704	0.9486	5.6947	35	3	0	0
Positive	6.1986	5.2292	9.384	90	10	0	0
Positive	6.2368	4.2048	5.8443	69	2	2	2
Positive	6.232	6.3318	3.7719	42	6	0	0
Positive	6.2092	6.4936	6.4496	26	10	4	0
Positive	6.2899	3.0568	0.5868	34	0	0	0
Positive	6.2471	3.3683	5.5934	38	4	0	0
Positive	6.2638	4.9826	1.4526	205	35	0	0
Positive	6.2253	4.0821	7.4536	33	1	0	0
Positive	6.2592	1.7864	6.0634	72	4	0	0
Positive	6.2656	4.1069	2.3251	45	5	0	0
Positive	6.2031	5.2676	8.7664	77	2	0	2
Positive	6.2168	5.9508	6.1724	77	17	0	0
Positive	6.2699	1.1019	5.576	86	10	0	0
Positive	6.227	5.1955	5.8409	105	7	1	0
Positive	6.2631	1.7922	5.562	60	11	0	0
Positive	6.2723	1.7858	4.4083	50	9	1	0
Positive	6.2145	5.1538	7.4719	50	0	0	0
Positive	6.2568	4.7091	2.6896	63	4	0	7
Positive	6.2607	5.4576	1.25	48	12	0	3
Positive	6.2314	6.9539	3.0704	46	14	2	13
Positive	6.2275	6.1514	4.5674	56	9	6	0
Positive	6.2697	1.9405	4.5404	46	4	0	0
Positive	6.2325	6.2191	3.8477	88	2	6	0
Positive	6.2484	5.7398	2.4502	34	4	0	1
Positive	6.2356	4.0048	6.2529	57	7	0	0
Positive	6.2143	3.3259	9.7933	36	4	1	1
Positive	6.1937	5.1962	10.0436	41	8	0	0
Positive	6.2083	6.5867	6.4494	114	13	2	3
Positive	6.2063	4.4112	9.4397	109	5	0	0
Positive	6.2629	4.8505	1.732	92	20	0	0
Positive	6.2949	0.9382	2.6158	40	0	0	0
Positive	6.234	2.1773	8.7535	47	0	0	0
Positive	6.2911	1.7917	2.0217	155	24	2	1
Positive	6.2179	2.6613	10.17	224	0	0	0
Positive	6.246	4.0581	4.8639	144	16	1	0
Positive	6.293	1.5775	2.056	35	13	3	0
Positive	6.2745	3.6334	1.804	29	2	0	0
Positive	6.2916	2.1969	1.4508	43	3	0	0
Positive	6.2796	2.2845	2.8606	40	6	0	0
Positive	6.2476	4.0002	4.7421	120	21	0	0
Positive	6.2636	4.3163	2.3143	48	4	0	1
Positive	6.2455	2.1693	7.3057	65	0	0	0
Positive	6.2687	1.0883	5.7381	89	1	0	0
Positive	6.2897	1.3345	2.7755	46	10	0	0
Positive	6.2338	5.3846	4.7336	46	2	0	0
Positive	6.2804	2.6402	2.3087	51	4	0	0
Positive	6.242	2.9331	6.7911	92	8	2	0
Positive	6.2423	4.3233	5.0033	127	16	0	0
Positive	6.2894	1.644	2.4214	80	10	0	1
Positive	6.2689	4.2669	1.7101	82	7	0	0
Positive	6.2793	1.9247	3.3496	73	13	0	0
Positive	6.2626	0.5636	7.1659	148	0	0	0
Positive	6.2598	5.5814	1.2053	45	6	0	0
Positive	6.2663	0.8385	6.3549	222	0	0	0
Positive	6.2483	4.138	4.4754	34	7	0	0
Positive	6.235	5.465	4.4855	86	16	16	2
Positive	6.2286	2.0382	9.6039	39	0	0	0
Positive	6.2303	6.068	4.3259	32	3	0	0
Positive	6.1998	5.7038	8.626	68	7	7	3
Positive	6.2586	3.142	4.4337	60	1	0	1
Positive	6.2551	4.0899	3.6834	36	2	0	0
Positive	6.271	3.5881	2.3027	81	3	0	0
Positive	6.2408	6.2307	2.7841	50	6	3	0
Positive	6.2219	7.153	4.0107	34	1	0	0
Positive	6.2129	3.0456	10.3234	99	13	1	0
Positive	6.2612	4.2599	2.6947	42	2	0	0
Positive	6.2328	3.8381	6.8153	57	6	0	0
Positive	6.2208	2.8116	9.6238	37	5	0	0
Positive	6.2493	3.6196	5.0055	66	14	0	0
Positive	6.2584	2.1476	5.7024	46	11	0	0
Positive	6.2451	3.3067	5.9322	49	0	0	0
Positive	6.2262	7.2386	3.3598	56	3	0	0
Positive	6.2297	3.604	7.4983	55	4	0	0
Positive	6.2238	6.8145	4.1971	40	3	0	0
Positive	6.2895	0.6218	3.6962	39	0	0	0
Positive	6.286	2.6408	1.6065	129	23	0	0
Positive	6.2573	5.034	2.2069	39	5	0	1
Positive	6.2417	2.8724	6.9078	61	0	0	0
Positive	6.1998	4.5828	10.0449	121	35	0	0
Positive	6.2564	4.7133	2.7344	99	7	0	0
Positive	6.2661	0.9365	6.2582	248	0	0	0
Positive	6.1994	5.2438	9.266	95	9	0	2
Positive	6.2338	4.3664	6.0202	101	8	9	2
Positive	6.1934	5.4875	9.7099	57	7	2	8
Positive	6.2653	2.5835	4.2914	66	7	0	0
Positive	6.2263	4.0081	7.4219	43	3	0	0
Positive	6.2881	0.6314	3.864	41	0	0	0
Positive	6.2728	1.3421	4.9063	49	4	0	0
Positive	6.288	2.2336	1.8663	44	16	0	0
Positive	6.2568	3.9526	3.6337	39	6	0	0
Positive	6.2159	3.3544	9.5562	85	12	0	0
Positive	6.289	0.9985	3.2926	55	0	0	0
Positive	6.2573	3.8087	3.7567	144	15	0	0
Positive	6.2116	4.5902	8.5472	41	3	0	0
Positive	6.2483	4.0966	4.531	64	12	0	0
Positive	6.2132	5.3069	7.4434	43	5	0	0
Positive	6.223	5.4902	5.9646	43	5	6	0
Positive	6.191	6.235	9.0672	118	6	5	0
Positive	6.2322	5.4545	4.8498	68	3	1	0
Positive	6.2232	4.5699	7.1014	121	15	15	0
Positive	6.2843	2.5718	1.9076	76	10	0	0
Positive	6.2311	5.7481	4.627	116	10	6	0
Positive	6.1972	6.1525	8.3918	101	5	0	0
Positive	6.2692	4.4685	1.4231	173	32	0	0
Positive	6.2749	3.6148	1.7728	100	25	0	1
Positive	6.1953	5.3404	9.6512	106	14	0	5
Positive	6.19	6.1322	9.328	69	5	0	1
Positive	6.2068	6.2779	7.0257	74	22	22	9
Positive	6.2597	5.1539	1.7539	86	8	0	28
Positive	6.2662	3.6324	2.8557	51	2	0	0
Positive	6.1956	6.3333	8.3652	64	5	6	0
Positive	6.237	3.361	6.8781	44	1	0	0
Positive	6.1995	6.1311	8.1309	60	4	0	0
Positive	6.2683	0.9639	5.9451	44	4	0	0
Positive	6.2672	3.6212	2.7414	104	6	0	1
Positive	6.2237	5.7814	5.5135	53	2	4	0
Positive	6.2638	1.2182	6.1967	102	0	0	0
Positive	6.2958	0.7534	2.7333	79	0	0	0
Positive	6.2494	2.0172	7.0079	67	2	0	0
Positive	6.2458	5.5319	3.0383	39	2	0	0
Positive	6.2738	1.1889	4.97	57	7	0	0
Positive	6.2762	1.4953	4.2779	49	13	0	0
Positive	6.254	5.2172	2.3965	33	4	0	5
Positive	6.2701	3.7426	2.218	52	0	0	0
Positive	6.2376	6.8845	2.3718	70	11	0	1
Positive	6.2087	4.5033	9.0141	44	2	0	1
Positive	6.23	6.4576	3.8736	33	4	1	0
Positive	6.255	5.687	1.6851	239	35	0	1
Positive	6.276	0.5038	5.5538	101	0	0	0
Positive	6.2496	2.04	6.9487	85	0	0	0
Positive	6.2385	3.4761	6.5518	52	5	2	0
Positive	6.2626	1.0842	6.5205	145	0	0	0
Positive	6.2384	5.065	4.5651	83	2	0	0
Positive	6.1831	6.9022	9.2316	71	14	0	1
Positive	6.2466	2.8655	6.2932	98	13	3	0
Positive	6.2771	3.1583	2.0779	106	13	0	1
Positive	6.266	1.1507	5.9958	63	3	0	0
Positive	6.2184	3.5019	9.0527	47	6	0	0
Positive	6.239	3.1713	6.8713	44	6	0	0
Positive	6.2862	1.0939	3.525	39	8	2	0
Positive	6.2854	1.1908	3.4979	69	5	0	0
Positive	6.2041	7.0167	6.4315	43	3	0	0
Positive	6.1915	5.4545	9.9885	93	5	0	9
Positive	6.2654	5.3646	0.7784	28	0	0	0
Positive	6.2037	3.8179	10.5148	106	9	0	7
Positive	6.2314	7.0782	2.9088	79	4	0	14
Positive	6.2333	7.0042	2.7666	60	10	1	1
Positive	6.2336	6.6773	3.1398	81	7	0	10
Positive	6.2225	3.2918	8.7963	55	5	1	0
Positive	6.2286	3.1119	8.255	60	3	0	0
Positive	6.2129	6.7009	5.7252	42	4	2	0
Positive	6.2866	0.95	3.6495	52	2	0	1
Positive	6.2264	3.3313	8.2593	40	3	0	0
Positive	6.1926	6.3063	8.7869	90	11	3	22
